"year","emission","energy_use","emission_factor","final_use","level5","municipality","emission_trade","gas"
2008,1.69,25.657,0.065868963635655,"district heating",NA,"Parikkala","Ei","CO2e"
2008,10.956,30.417,0.360193312949995,"district heating",NA,"Parkano","Ei","CO2e"
2008,1.001,3.783,0.264604810996564,"district heating",NA,"Pedersören kunta","Ei","CO2e"
2008,0.637,2.406,0.264754779717373,"district heating",NA,"Pelkosenniemi","Ei","CO2e"
2008,1.249,4.719,0.264674719220174,"district heating",NA,"Pello","Ei","CO2e"
2008,0.84,6.268,0.13401403956605,"district heating",NA,"Perho","Ei","CO2e"
2008,0.401,1.515,0.264686468646865,"district heating",NA,"Pertunmaa","Ei","CO2e"
2008,0.912,9.482,0.0961822400337482,"district heating",NA,"Petäjävesi","Ei","CO2e"
2008,0.009,0.029,0.310344827586207,"district heating",NA,"Pieksämäki","Ei","CO2e"
2008,2.233,19.1,0.116910994764398,"district heating",NA,"Pielavesi","Ei","CO2e"
2008,1.811,10.293,0.175944816865831,"district heating",NA,"Pihtipudas","Ei","CO2e"
2008,4.16,15.713,0.264748934003691,"district heating",NA,"Pirkkala","Ei","CO2e"
2008,0.292,11.839,0.0246642452909874,"district heating",NA,"Polvijärvi","Ei","CO2e"
2008,0.241,0.909,0.265126512651265,"district heating",NA,"Pomarkku","Ei","CO2e"
2008,2.589,7.704,0.336059190031153,"district heating",NA,"Pori","Ei","CO2e"
2008,0.175,2.84,0.0616197183098592,"district heating",NA,"Pornainen","Ei","CO2e"
2008,0.119,1.702,0.0699177438307873,"district heating",NA,"Porvoo","Ei","CO2e"
2008,0.479,12.48,0.0383814102564103,"district heating",NA,"Posio","Ei","CO2e"
2008,1.888,9.978,0.189216275806775,"district heating",NA,"Pöytyä","Ei","CO2e"
2008,12.061,47.374,0.254591125934057,"district heating",NA,"Pudasjärvi","Ei","CO2e"
2008,0.035,1.946,0.0179856115107914,"district heating",NA,"Pukkila","Ei","CO2e"
2008,0.783,2.962,0.264348413234301,"district heating",NA,"Punkalaidun","Ei","CO2e"
2008,0.325,13.2,0.0246212121212121,"district heating",NA,"Puolanka","Ei","CO2e"
2008,0.4,7.2,0.0555555555555556,"district heating",NA,"Puumala","Ei","CO2e"
2008,0.522,22.575,0.0231229235880399,"district heating",NA,"Pyhäjärvi","Ei","CO2e"
2008,0.979,5.716,0.171273617914626,"district heating",NA,"Pyhäjoki","Ei","CO2e"
2008,1.405,5.31,0.264595103578154,"district heating",NA,"Pyhäntä","Ei","CO2e"
2008,0.176,0.666,0.264264264264264,"district heating",NA,"Pyhäranta","Ei","CO2e"
2008,0.882,3.332,0.264705882352941,"district heating",NA,"Pyhtää","Ei","CO2e"
2008,12.142,48.426,0.25073307727254,"district heating",NA,"Raahe","Ei","CO2e"
2008,0.19,9.4,0.0202127659574468,"district heating",NA,"Rääkkylä","Ei","CO2e"
2008,3.744,47.169,0.079374165235642,"district heating",NA,"Raasepori","Ei","CO2e"
2008,9.694,36.615,0.264754881879011,"district heating",NA,"Raisio","Ei","CO2e"
2008,0.821,14.899,0.0551043694207665,"district heating",NA,"Rantasalmi","Ei","CO2e"
2008,0.532,2.011,0.264545002486325,"district heating",NA,"Ranua","Ei","CO2e"
2008,1.282,4.876,0.262920426579163,"district heating",NA,"Rauma","Ei","CO2e"
2008,0.461,6.6,0.0698484848484849,"district heating",NA,"Rautalampi","Ei","CO2e"
2008,0.292,5.301,0.0550839464252028,"district heating",NA,"Rautavaara","Ei","CO2e"
2008,4.448,16.827,0.264337077316218,"district heating",NA,"Rautjärvi","Ei","CO2e"
2008,3.588,7.375,0.486508474576271,"district heating",NA,"Reisjärvi","Ei","CO2e"
2008,27.397,170.801,0.160403042136756,"district heating",NA,"Riihimäki","Ei","CO2e"
2008,0.85,3.213,0.264550264550265,"district heating",NA,"Ristijärvi","Ei","CO2e"
2008,14.634,44.352,0.329951298701299,"district heating",NA,"Rovaniemi","Ei","CO2e"
2008,2.264,10.146,0.22314212497536,"district heating",NA,"Ruokolahti","Ei","CO2e"
2008,3.969,12.585,0.315375446960667,"district heating",NA,"Ruovesi","Ei","CO2e"
2008,1.187,4.482,0.264837126282909,"district heating",NA,"Rusko","Ei","CO2e"
2008,9.534,29.621,0.321866243543432,"district heating",NA,"Saarijärvi","Ei","CO2e"
2008,4.985,26.708,0.186648195297289,"district heating",NA,"Säkylä","Ei","CO2e"
2008,5.329,20.305,0.262447672986949,"district heating",NA,"Salla","Ei","CO2e"
2008,10.097,37.893,0.266460823898873,"district heating",NA,"Salo","Ei","CO2e"
2008,0.094,0.353,0.26628895184136,"district heating",NA,"Saltvik","Ei","CO2e"
2008,0.43,10.609,0.0405316240927514,"district heating",NA,"Sastamala","Ei","CO2e"
2008,0.476,1.795,0.265181058495822,"district heating",NA,"Sauvo","Ei","CO2e"
2008,1.082,10.351,0.104530963191962,"district heating",NA,"Savitaipale","Ei","CO2e"
2008,0.882,12.333,0.0715154463634152,"district heating",NA,"Savonlinna","Ei","CO2e"
2008,0.074,6.821,0.0108488491423545,"district heating",NA,"Savukoski","Ei","CO2e"
2008,4.225,15.884,0.265990934273483,"district heating",NA,"Seinäjoki","Ei","CO2e"
2008,6.736,13.601,0.495257701639585,"district heating",NA,"Sievi","Ei","CO2e"
2008,0.552,2.083,0.265002400384062,"district heating",NA,"Siikainen","Ei","CO2e"
2008,2.69,11.773,0.228488915314703,"district heating",NA,"Siikajoki","Ei","CO2e"
2008,7.611,26.911,0.282821151202111,"district heating",NA,"Siikalatva","Ei","CO2e"
2008,11.914,78.2,0.152352941176471,"district heating",NA,"Siilinjärvi","Ei","CO2e"
2008,0.495,1.869,0.264847512038523,"district heating",NA,"Simo","Ei","CO2e"
2008,7.398,32.468,0.227855118886288,"district heating",NA,"Sipoo","Ei","CO2e"
2008,2.102,8.416,0.249762357414449,"district heating",NA,"Siuntio","Ei","CO2e"
2008,29.367,61.549,0.477132041137955,"district heating",NA,"Sodankylä","Ei","CO2e"
2008,5.931,14.355,0.413166144200627,"district heating",NA,"Soini","Ei","CO2e"
2008,5.575,32.936,0.169267670633957,"district heating",NA,"Somero","Ei","CO2e"
2008,2.78,9.801,0.283644526068768,"district heating",NA,"Sonkajärvi","Ei","CO2e"
2008,2.593,9.797,0.264672859038481,"district heating",NA,"Sotkamo","Ei","CO2e"
2008,0.7,2.643,0.264850548618994,"district heating",NA,"Sulkava","Ei","CO2e"
2008,0.05,0.188,0.265957446808511,"district heating",NA,"Sund","Ei","CO2e"
2008,0.967,43.836,0.0220594944794233,"district heating",NA,"Suomussalmi","Ei","CO2e"
2008,14.369,37.525,0.382918054630247,"district heating",NA,"Suonenjoki","Ei","CO2e"
2008,2.139,12.097,0.176820699346946,"district heating",NA,"Sysmä","Ei","CO2e"
2008,2.728,9.599,0.284196270444838,"district heating",NA,"Taipalsaari","Ei","CO2e"
2008,6.403,24.189,0.264707098267808,"district heating",NA,"Taivalkoski","Ei","CO2e"
2008,0.004,0.013,0.307692307692308,"district heating",NA,"Taivassalo","Ei","CO2e"
2008,2.973,11.232,0.264690170940171,"district heating",NA,"Tammela","Ei","CO2e"
2008,15.825,59.779,0.264725070676994,"district heating",NA,"Tampere","Ei","CO2e"
2008,0.343,1.297,0.264456437933693,"district heating",NA,"Tervo","Ei","CO2e"
2008,1.048,3.96,0.264646464646465,"district heating",NA,"Tervola","Ei","CO2e"
2008,7.206,16.958,0.424932185399222,"district heating",NA,"Teuva","Ei","CO2e"
2008,3.525,13.6,0.259191176470588,"district heating",NA,"Tohmajärvi","Ei","CO2e"
2008,5.476,12.401,0.441577292153859,"district heating",NA,"Toholampi","Ei","CO2e"
2008,0.024,2.539,0.0094525403702245,"district heating",NA,"Toivakka","Ei","CO2e"
2008,14.291,51.52,0.277387422360248,"district heating",NA,"Tornio","Ei","CO2e"
2008,1.335,4.978,0.268179991964644,"district heating",NA,"Turku","Ei","CO2e"
2008,0.991,3.745,0.264619492656876,"district heating",NA,"Tuusniemi","Ei","CO2e"
2008,9.12,44.1,0.206802721088435,"district heating",NA,"Tuusula","Ei","CO2e"
2008,0.769,3.036,0.253293807641634,"district heating",NA,"Tyrnävä","Ei","CO2e"
2008,1.388,5.232,0.265290519877676,"district heating",NA,"Ulvila","Ei","CO2e"
2008,2.267,9.638,0.235214774849554,"district heating",NA,"Urjala","Ei","CO2e"
2008,2.981,7.484,0.398316408337787,"district heating",NA,"Utajärvi","Ei","CO2e"
2008,0.303,1.143,0.26509186351706,"district heating",NA,"Utsjoki","Ei","CO2e"
2008,0.752,2.894,0.25984796129924,"district heating",NA,"Uurainen","Ei","CO2e"
2008,1.498,8.333,0.179767190687628,"district heating",NA,"Uusikaarlepyy","Ei","CO2e"
2008,4.672,69.474,0.0672481791749431,"district heating",NA,"Uusikaupunki","Ei","CO2e"
2008,4.771,10.78,0.442578849721707,"district heating",NA,"Vaala","Ei","CO2e"
2008,1.33,4.8,0.277083333333333,"district heating",NA,"Vaasa","Ei","CO2e"
2008,9.5,36.969,0.25697205766994,"district heating",NA,"Valkeakoski","Ei","CO2e"
2008,1.604,6.521,0.245974543781629,"district heating",NA,"Vantaa","Ei","CO2e"
2008,0.034,0.128,0.265625,"district heating",NA,"Vårdö","Ei","CO2e"
2008,2.507,9.471,0.264702776897899,"district heating",NA,"Varkaus","Ei","CO2e"
2008,0.029,2.439,0.011890118901189,"district heating",NA,"Vehmaa","Ei","CO2e"
2008,0.551,2.081,0.264776549735704,"district heating",NA,"Vesanto","Ei","CO2e"
2008,0.357,1.35,0.264444444444444,"district heating",NA,"Vesilahti","Ei","CO2e"
2008,0.972,3.507,0.27715996578272,"district heating",NA,"Veteli","Ei","CO2e"
2008,1.344,14.534,0.0924728223475988,"district heating",NA,"Vieremä","Ei","CO2e"
2008,12.991,49.07,0.26474424291828,"district heating",NA,"Vihti","Ei","CO2e"
2008,1.553,5.865,0.264791133844842,"district heating",NA,"Viitasaari","Ei","CO2e"
2008,1.559,6,0.259833333333333,"district heating",NA,"Vimpeli","Ei","CO2e"
2008,1.141,4.31,0.264733178654292,"district heating",NA,"Virolahti","Ei","CO2e"
2008,13.04,33.323,0.391321309605978,"district heating",NA,"Virrat","Ei","CO2e"
2008,2.954,11.159,0.264719060847746,"district heating",NA,"Vöyri","Ei","CO2e"
2008,5.398,12.4,0.435322580645161,"district heating",NA,"Ylitornio","Ei","CO2e"
2008,2.265,8.556,0.264726507713885,"district heating",NA,"Ylivieska","Ei","CO2e"
2008,6.37,27.637,0.230488113760538,"district heating",NA,"Ylöjärvi","Ei","CO2e"
2008,0.683,2.581,0.264626113909337,"district heating",NA,"Ypäjä","Ei","CO2e"
2009,2.64,34.412,0.0767174241543648,"district heating",NA,"Äänekoski","Ei","CO2e"
2009,15.902,32.277,0.492672801065774,"district heating",NA,"Ähtäri","Ei","CO2e"
2009,9.7,43.477,0.223106470087633,"district heating",NA,"Akaa","Ei","CO2e"
2009,9.273,24.4,0.380040983606557,"district heating",NA,"Alajärvi","Ei","CO2e"
2009,1.203,3.801,0.316495659037095,"district heating",NA,"Alavieska","Ei","CO2e"
2009,11.541,34.852,0.331143119476644,"district heating",NA,"Alavus","Ei","CO2e"
2009,6.245,26.513,0.235544827065968,"district heating",NA,"Asikkala","Ei","CO2e"
2009,0.182,0.864,0.210648148148148,"district heating",NA,"Askola","Ei","CO2e"
2009,1.042,4.727,0.220435794372752,"district heating",NA,"Aura","Ei","CO2e"
2009,0.076,0.358,0.212290502793296,"district heating",NA,"Brändö","Ei","CO2e"
2009,0.003,0.015,0.2,"district heating",NA,"Eckerö","Ei","CO2e"
2009,0.514,4.168,0.123320537428023,"district heating",NA,"Enonkoski","Ei","CO2e"
2009,0.458,2.173,0.210768522779567,"district heating",NA,"Enontekiö","Ei","CO2e"
2009,3.108,13.337,0.233035915123341,"district heating",NA,"Espoo","Ei","CO2e"
2009,7.793,33.42,0.233183722321963,"district heating",NA,"Eura","Ei","CO2e"
2009,1.83,8.683,0.210756650927099,"district heating",NA,"Eurajoki","Ei","CO2e"
2009,1.009,4.79,0.210647181628393,"district heating",NA,"Evijärvi","Ei","CO2e"
2009,0.697,3.308,0.210701330108827,"district heating",NA,"Finström","Ei","CO2e"
2009,0.065,0.308,0.211038961038961,"district heating",NA,"Geta","Ei","CO2e"
2009,15.491,35.089,0.441477386075408,"district heating",NA,"Haapavesi","Ei","CO2e"
2009,0.037,0.174,0.21264367816092,"district heating",NA,"Hailuoto","Ei","CO2e"
2009,0.36,0.856,0.420560747663551,"district heating",NA,"Halsua","Ei","CO2e"
2009,0.129,0.61,0.211475409836066,"district heating",NA,"Hämeenkyrö","Ei","CO2e"
2009,5.452,29.15,0.187032590051458,"district heating",NA,"Hämeenlinna","Ei","CO2e"
2009,7.925,35.457,0.223510167244832,"district heating",NA,"Hamina","Ei","CO2e"
2009,0.156,0.737,0.211668928086839,"district heating",NA,"Hammarland","Ei","CO2e"
2009,0.952,4.513,0.210946155550632,"district heating",NA,"Hankasalmi","Ei","CO2e"
2009,3.313,15.718,0.210777452602112,"district heating",NA,"Hanko","Ei","CO2e"
2009,3.256,15.449,0.210757977862645,"district heating",NA,"Harjavalta","Ei","CO2e"
2009,1.656,13.7,0.120875912408759,"district heating",NA,"Hartola","Ei","CO2e"
2009,2.934,13.916,0.210836447254958,"district heating",NA,"Hattula","Ei","CO2e"
2009,3.294,10.252,0.321303160358954,"district heating",NA,"Hausjärvi","Ei","CO2e"
2009,1.143,17.184,0.0665153631284916,"district heating",NA,"Heinävesi","Ei","CO2e"
2009,9.354,44.372,0.210808618047417,"district heating",NA,"Heinola","Ei","CO2e"
2009,0.006,0.03,0.2,"district heating",NA,"Helsinki","Ei","CO2e"
2009,0.739,3.507,0.210721414314229,"district heating",NA,"Hirvensalmi","Ei","CO2e"
2009,2.265,10.111,0.22401345069726,"district heating",NA,"Hollola","Ei","CO2e"
2009,1.394,6.62,0.210574018126888,"district heating",NA,"Honkajoki","Ei","CO2e"
2009,5.946,28.2,0.210851063829787,"district heating",NA,"Huittinen","Ei","CO2e"
2009,0.202,9.85,0.020507614213198,"district heating",NA,"Humppila","Ei","CO2e"
2009,0.347,13.61,0.025495958853784,"district heating",NA,"Hyrynsalmi","Ei","CO2e"
2009,21.787,129.961,0.167642600472449,"district heating",NA,"Hyvinkää","Ei","CO2e"
2009,1.585,7.604,0.208442924776433,"district heating",NA,"Ii","Ei","CO2e"
2009,5.02,22.5,0.223111111111111,"district heating",NA,"Iitti","Ei","CO2e"
2009,7.797,33.611,0.231977626372319,"district heating",NA,"Ikaalinen","Ei","CO2e"
2009,6.573,27.36,0.240241228070175,"district heating",NA,"Ilmajoki","Ei","CO2e"
2009,7.496,36.6,0.204808743169399,"district heating",NA,"Ilomantsi","Ei","CO2e"
2009,20.015,94.31,0.212225638850599,"district heating",NA,"Imatra","Ei","CO2e"
2009,3.087,22.1,0.139683257918552,"district heating",NA,"Inari","Ei","CO2e"
2009,3.256,9.1,0.357802197802198,"district heating",NA,"Inkoo","Ei","CO2e"
2009,0.878,4.167,0.2107031437485,"district heating",NA,"Isojoki","Ei","CO2e"
2009,0.933,4.422,0.210990502035278,"district heating",NA,"Isokyrö","Ei","CO2e"
2009,0.234,1.113,0.210242587601078,"district heating",NA,"Jämijärvi","Ei","CO2e"
2009,13.276,83.154,0.15965557880559,"district heating",NA,"Jämsä","Ei","CO2e"
2009,3.675,17.552,0.209377848678213,"district heating",NA,"Janakkala","Ei","CO2e"
2009,13.774,65.335,0.210821152521619,"district heating",NA,"Joensuu","Ei","CO2e"
2009,0.946,4.484,0.210972346119536,"district heating",NA,"Jomala","Ei","CO2e"
2009,3.728,13.906,0.268085718394937,"district heating",NA,"Joroinen","Ei","CO2e"
2009,3.312,14.654,0.226013375187662,"district heating",NA,"Joutsa","Ei","CO2e"
2009,0.979,16.16,0.0605816831683168,"district heating",NA,"Juuka","Ei","CO2e"
2009,1.562,7.409,0.210824672695371,"district heating",NA,"Juupajoki","Ei","CO2e"
2009,14.108,29.3,0.481501706484642,"district heating",NA,"Juva","Ei","CO2e"
2009,40.137,185.136,0.216797381384496,"district heating",NA,"Jyväskylä","Ei","CO2e"
2009,4.56,21.003,0.217111841165548,"district heating",NA,"Kaarina","Ei","CO2e"
2009,0.105,0.497,0.211267605633803,"district heating",NA,"Kaavi","Ei","CO2e"
2009,24.408,115.779,0.210815432850517,"district heating",NA,"Kajaani","Ei","CO2e"
2009,7.687,35.358,0.217404830589965,"district heating",NA,"Kalajoki","Ei","CO2e"
2009,21.647,96.769,0.223697671775052,"district heating",NA,"Kangasala","Ei","CO2e"
2009,3.94,14.9,0.264429530201342,"district heating",NA,"Kangasniemi","Ei","CO2e"
2009,2.563,10.024,0.255686352753392,"district heating",NA,"Kankaanpää","Ei","CO2e"
2009,0.79,3.748,0.210779082177161,"district heating",NA,"Kannonkoski","Ei","CO2e"
2009,0.18,0.856,0.210280373831776,"district heating",NA,"Karijoki","Ei","CO2e"
2009,12.561,25.802,0.486822726920394,"district heating",NA,"Karkkila","Ei","CO2e"
2009,2.913,13.818,0.210811984368215,"district heating",NA,"Kärkölä","Ei","CO2e"
2009,3.69,13.723,0.268891641769292,"district heating",NA,"Kärsämäki","Ei","CO2e"
2009,0.737,23.573,0.0312645823611759,"district heating",NA,"Karstula","Ei","CO2e"
2009,1.235,6,0.205833333333333,"district heating",NA,"Karvia","Ei","CO2e"
2009,7.045,28.646,0.24593311457097,"district heating",NA,"Kaskinen","Ei","CO2e"
2009,27.878,59.5,0.46853781512605,"district heating",NA,"Kauhajoki","Ei","CO2e"
2009,5.508,27.944,0.197108502719725,"district heating",NA,"Kauhava","Ei","CO2e"
2009,0.114,0.551,0.206896551724138,"district heating",NA,"Kauniainen","Ei","CO2e"
2009,3.348,15.881,0.210817958566841,"district heating",NA,"Kaustinen","Ei","CO2e"
2009,1.339,6.356,0.210667086217747,"district heating",NA,"Keitele","Ei","CO2e"
2009,11.84,56.06,0.211202283267927,"district heating",NA,"Kemi","Ei","CO2e"
2009,5.316,18.688,0.284460616438356,"district heating",NA,"Kemijärvi","Ei","CO2e"
2009,6.497,25.4,0.255787401574803,"district heating",NA,"Keminmaa","Ei","CO2e"
2009,0.871,21.1,0.0412796208530806,"district heating",NA,"Kemiönsaari","Ei","CO2e"
2009,7.629,36.796,0.207332318730297,"district heating",NA,"Kempele","Ei","CO2e"
2009,0.508,2.578,0.197051978277735,"district heating",NA,"Kerava","Ei","CO2e"
2009,9.464,57.753,0.163870275137222,"district heating",NA,"Keuruu","Ei","CO2e"
2009,0.143,0.962,0.148648648648649,"district heating",NA,"Kihniö","Ei","CO2e"
2009,0.257,8.141,0.0315686033656799,"district heating",NA,"Kinnula","Ei","CO2e"
2009,6.37,30.174,0.211108901703453,"district heating",NA,"Kirkkonummi","Ei","CO2e"
2009,7.44,58.229,0.127771385392159,"district heating",NA,"Kitee","Ei","CO2e"
2009,8.929,29.777,0.299862309836451,"district heating",NA,"Kittilä","Ei","CO2e"
2009,2.339,43.681,0.0535473088986058,"district heating",NA,"Kiuruvesi","Ei","CO2e"
2009,0.138,0.652,0.211656441717791,"district heating",NA,"Kivijärvi","Ei","CO2e"
2009,4.131,37.7,0.109575596816976,"district heating",NA,"Kokemäki","Ei","CO2e"
2009,6.288,32.457,0.193733247065348,"district heating",NA,"Kokkola","Ei","CO2e"
2009,4.601,14.3,0.321748251748252,"district heating",NA,"Kolari","Ei","CO2e"
2009,3.019,7.905,0.38191018342821,"district heating",NA,"Konnevesi","Ei","CO2e"
2009,3.432,21.215,0.16177233089795,"district heating",NA,"Kontiolahti","Ei","CO2e"
2009,0.102,0.482,0.211618257261411,"district heating",NA,"Korsnäs","Ei","CO2e"
2009,0.516,2.446,0.210956663941128,"district heating",NA,"Koski Tl","Ei","CO2e"
2009,15.043,110.347,0.136324503611335,"district heating",NA,"Kouvola","Ei","CO2e"
2009,1.842,4.688,0.392918088737201,"district heating",NA,"Kristiinankaupunki","Ei","CO2e"
2009,0.294,10.385,0.0283100625902744,"district heating",NA,"Kruunupyy","Ei","CO2e"
2009,1.78,193.267,0.00921005655388659,"district heating",NA,"Kuhmo","Ei","CO2e"
2009,0.558,2.641,0.211283604695191,"district heating",NA,"Kuhmoinen","Ei","CO2e"
2009,0.018,0.085,0.211764705882353,"district heating",NA,"Kumlinge","Ei","CO2e"
2009,40.894,176.542,0.231638930112948,"district heating",NA,"Kuopio","Ei","CO2e"
2009,1.157,10.426,0.110972568578554,"district heating",NA,"Kuortane","Ei","CO2e"
2009,45.922,74.5,0.616402684563758,"district heating",NA,"Kurikka","Ei","CO2e"
2009,0.026,1.013,0.0256663376110563,"district heating",NA,"Kustavi","Ei","CO2e"
2009,7.209,32.541,0.221535908546142,"district heating",NA,"Kuusamo","Ei","CO2e"
2009,0.509,2.412,0.211028192371476,"district heating",NA,"Kyyjärvi","Ei","CO2e"
2009,10.554,41.4,0.254927536231884,"district heating",NA,"Lahti","Ei","CO2e"
2009,8.189,15.801,0.518258338079868,"district heating",NA,"Laihia","Ei","CO2e"
2009,0.337,14.05,0.0239857651245552,"district heating",NA,"Laitila","Ei","CO2e"
2009,0.058,5.595,0.0103663985701519,"district heating",NA,"Lapinjärvi","Ei","CO2e"
2009,5.186,26,0.199461538461538,"district heating",NA,"Lapinlahti","Ei","CO2e"
2009,1.664,8.99,0.185094549499444,"district heating",NA,"Lappajärvi","Ei","CO2e"
2009,18.588,90.519,0.205349153216452,"district heating",NA,"Lappeenranta","Ei","CO2e"
2009,1.526,7.239,0.210802597043791,"district heating",NA,"Lapua","Ei","CO2e"
2009,15.948,61.84,0.257891332470893,"district heating",NA,"Laukaa","Ei","CO2e"
2009,0.806,3.822,0.210884353741497,"district heating",NA,"Lemi","Ei","CO2e"
2009,0.128,0.607,0.210873146622735,"district heating",NA,"Lemland","Ei","CO2e"
2009,20.706,85.194,0.243045284879217,"district heating",NA,"Lempäälä","Ei","CO2e"
2009,14.457,41.128,0.351512351682552,"district heating",NA,"Leppävirta","Ei","CO2e"
2009,0.139,0.66,0.210606060606061,"district heating",NA,"Lestijärvi","Ei","CO2e"
